t,x,y,z
1.42,-8.74453851336491,-10.075534017150941,25.483432189986175
1.43,-8.876789810564974,-10.188145930074473,25.69292316738101
1.44,-9.006114099157418,-10.282861497945142,25.918678014242012
1.45,-9.131039576335791,-10.357730558505551,26.15858950668716
1.46,-9.2501168398644,-10.411135921464282,26.410288655637622
1.47,-9.361918888078316,-10.441793368495892,26.671144706817742
1.48,-9.465041119883363,-10.448751653240905,26.93826514075505
1.49,-9.55810133475613,-10.431392501305826,27.208495672780263
1.5,-9.639739732743962,-10.38943061026313,27.47842025302728
1.51,-9.708618914464969,-10.322913649651271,27.744361066433175
1.52,-9.763423881108018,-10.23222226097467,28.00237853273822
1.53,-9.802884484235063,-10.118014387429303,28.24829215642569
1.54,-9.826529351002064,-9.980370586402243,28.47852007813733
1.55,-9.83408874248535,-9.821945661325849,28.689954298381334
1.56,-9.825299088430583,-9.646219388951739,28.879735877675106
1.57,-9.80013459689068,-9.456505660792022,29.045437754855392
1.58,-9.758807254225811,-9.255952483119291,29.185064747078307
1.59,-9.701766825103391,-9.047541976966635,29.297053549819296
1.6,-9.62970085249809,-8.834090378127623,29.380272736873174
1.61,-9.543534657691831,-8.61824803715632,29.434022760354097
1.62,-9.444431340273786,-8.402499419367278,29.458035950695578
1.6300000000000001,-9.333791778140379,-8.189163104835536,29.452476516650478
1.6400000000000001,-9.213254627495283,-7.980391788396625,29.41794054529101
1.6500000000000001,-9.084696322849428,-7.778172279646563,29.35545600200874
1.6600000000000001,-8.95023107702099,-7.584325502941857,29.26648273051459
1.67,-8.81131798449083,-7.401577758474212,29.15352228495711
1.68,-8.668978429548764,-7.232839225795184,29.0188860093927
1.69,-8.52496908143447,-7.07963143196617,28.864037313329906
1.7,-8.380959973857033,-6.943194737554885,28.690633990184086
1.71,-8.238533282976217,-6.824489913952047,28.500529400254116
1.72,-8.099183327402473,-6.7241981433713915,28.295772470722376
1.73,-7.9643165681969235,-6.642721018849658,28.078607695654764
1.74,-7.835251608871378,-6.580180544246598,27.85147513600069
1.75,-7.713219195388325,-6.536419134244975,27.617010419593072
1.76,-7.599362216160929,-6.510999614350559,27.378044741148344
1.77,-7.494735702053042,-6.503205220892132,27.137604862266453
1.78,-7.4003068263791905,-6.512039601021484,26.89891311143085
1.79,-7.316775216979428,-6.536394747745332,26.664406794940543
1.8,-7.244198591018445,-6.575940857686432,26.433454461469793
1.81,-7.182978938624805,-6.63040029868283,26.207542045589555
1.82,-7.133477665468936,-6.699382601503793,25.988331685541034
1.83,-7.095968898824664,-6.782405797689706,25.777414964130504
1.84,-7.070639487569214,-6.878896419552063,25.57631290872932
1.85,-7.057589002183214,-6.988189500173476,25.386475991273933
1.86,-7.0568297347506865,-7.109528573407667,25.209284128265868
1.87,-7.068286698959058,-7.242065673879473,25.046046680771724
1.8800000000000001,-7.091797630099152,-7.384861336984848,24.8980024544232
1.8900000000000001,-7.127112985065192,-7.536884598890853,24.766319699417064
1.9000000000000001,-7.173895942354802,-7.697012996535669,24.65209611051517
1.9100000000000001,-7.231656620508916,-7.864099258286418,24.556279666690216
1.92,-7.299284047146159,-8.03777395995884,24.479098488684706
1.93,-7.376605767856788,-8.217178593129763,24.42188923821771
1.94,-7.46358704117006,-8.401113623185436,24.38610090685166
1.95,-7.560020770432664,-8.588268936015615,24.372920115518166
1.96,-7.66552750380871,-8.777223838013555,24.383271114518
1.97,-7.779555434279735,-8.966447056076017,24.417815783521103
1.98,-7.901380399644697,-9.154296737603266,24.476953631566595
1.99,-8.030105882519983,-9.339020450499069,24.56082179706276
2.0,-8.1646630103394,-9.518755183170693,24.669295047787063
2.0100000000000002,-8.303810555354188,-9.691527344528918,24.80198578088612
2.02,-8.446134934632992,-9.855252763988009,24.958244022875732
2.0300000000000002,-8.59005021006191,-10.007736691465759,25.137157429640876
2.04,-8.733798088344438,-10.146673797383439,25.337551286435673
2.05,-8.875447921001511,-10.26964817266584,25.557988507883444
2.06,-9.01363051203058,-10.374479735675942,25.79699080147704
2.07,-9.1481709247107,-10.45956561699743,26.052559321752454
2.08,-9.277083324574818,-10.522701073093133,26.321340295776977
2.09,-9.39843045260377,-10.562062986666517,26.599898833490048
2.1,-9.510442916501981,-10.57626765507224,26.884774603123272
2.11,-9.611519190697418,-10.56437079031614,27.17248183120033
2.12,-9.700225616341637,-10.525867519055245,27.459509302537057
2.13,-9.775296401309742,-10.460692382597767,27.742320360241383
2.14,-9.835633620200422,-10.369219336903098,28.017352905713384
2.15,-9.880307214335916,-10.252261752581832,28.28101939864522
2.16,-9.908554991762042,-10.111072414895725,28.52970685702122
2.17,-9.919782627248178,-9.947343523757743,28.759776857117775
2.18,-9.91356366228727,-9.763206693732013,28.967565533503446
2.19,-9.889501769093796,-9.561328515814862,29.149601546761353
2.2,-9.847751395822696,-9.345342176905103,29.303525650767103
2.21,-9.789035643600215,-9.119041370820067,29.427664356759724
2.22,-9.714230896434831,-8.886028320809467,29.520795091851266
2.23,-9.624366037865983,-8.649713545689242,29.582146188334317
2.24,-9.520622450964044,-8.413315859841477,29.611396883682033
2.25,-9.404334018330355,-8.179862373214494,29.608677320548114
2.2600000000000002,-9.276987122097184,-7.952188491322762,29.57456854676683
2.27,-9.140220643927773,-7.732937915246982,29.510102515352994
2.2800000000000002,-8.995825965016287,-7.524562641634004,29.416762084501975
2.29,-8.84574696608787,-7.329322962696912,29.296481017589713
2.3000000000000003,-8.692080027398582,-7.149287466214938,29.151643983172672
2.31,-8.537057534647829,-6.986299106172699,28.98509369776405
2.32,-8.382407982683047,-6.840972277743428,28.799939282987854
2.33,-8.229656482242067,-6.714013712404498,28.598445341766507
2.34,-8.08037358207225,-6.606279081731781,28.382698156216048
2.35,-7.936019244030078,-6.518343957318638,28.154843797657772
2.36,-7.797942843081198,-6.450503810775956,27.917088126618307
2.37,-7.667383167300373,-6.40277401373211,27.671696792829543
2.38,-7.545468417871533,-6.374889837832997,27.4209952352287
2.39,-7.43321620908773,-6.366306454742012,27.167368681958255
2.4,-7.331533568351175,-6.376198936140062,26.913262150366027
2.41,-7.241216936173206,-6.403462253725561,26.661180447005087
2.42,-7.162952166174316,-6.4467112792144246,26.41368816763384
2.43,-7.097295833847792,-6.504319607978539,26.173352584600106
2.44,-7.044070804159609,-6.576073666929217,25.940668966839002
2.45,-7.003300393051471,-6.662024145930984,25.71644509317392
2.46,-6.975222845805145,-6.761677812472087,25.502266495423644
2.47,-6.9599848299884615,-6.874467927588913,25.29965255390284
2.48,-6.957641435455327,-6.999754245865965,25.110056497422143
2.49,-6.968156174345713,-7.136823015435891,24.934865403288093
2.5,-6.991400981085666,-7.28488697797945,24.775400197303185
2.5100000000000002,-7.0271562123873,-7.443085368725549,24.632915653765824
2.52,-7.0751106472488,-7.610483916451203,24.50860039547037
2.5300000000000002,-7.134861486954423,-7.7860748434815825,24.40357689370709
2.54,-7.205914355074492,-7.968776865689955,24.3189014682622
2.5500000000000003,-7.287668671243759,-8.157450959358474,24.255537203085108
2.56,-7.379049834017692,-8.351447255220842,24.213572409055146
2.57,-7.479667969803979,-8.549585537179583,24.194141540979487
2.58,-7.589348837660536,-8.750246060707491,24.19873465287498
2.59,-7.707733873785773,-8.951721665754745,24.22849943231337
2.6,-7.834280191518635,-9.152217776748978,24.284241200421317
2.61,-7.968260581338558,-9.349852402595205,24.366422911880374
2.62,-8.108763510865508,-9.542656136675895,24.475165154927005
2.63,-8.254693124859939,-9.728572156850896,24.61024615135257
2.64,-8.404769245222848,-9.90545622545751,24.771101756503338
2.65,-8.557527370995713,-10.071076689310418,24.95682545928047
2.66,-8.711318678360547,-10.223114479701758,25.16616838214005
2.67,-8.864310020639852,-10.359163112401049,25.39753928109304
2.68,-9.014483928296668,-10.476728687655253,25.649004545705328
2.69,-9.159638608934522,-10.573229890188735,25.918288199097674
2.7,-9.298239306251741,-10.64619922013381,26.2031950916754
2.71,-9.430045884898647,-10.693932174385955,26.50109363994573
2.72,-9.55281166427376,-10.714967613003129,26.807450245213865
2.73,-9.664425408557802,-10.708269371738037,27.11780016186373
2.74,-9.763036887554977,-10.673245783311891,27.427832974040353
2.75,-9.84705687669292,-10.609749677414403,27.733392595649743
2.7600000000000002,-9.915157157022737,-10.518078380703773,28.030477270359015
2.77,-9.96627051521898,-10.398973716806719,28.315239571596265
2.7800000000000002,-9.999590743579663,-10.253622006318434,28.583986402550693
2.79,-10.014572640026248,-10.083654066802637,28.83317899617249
2.8000000000000003,-10.010932008103659,-9.891145212791523,29.059432915172934
2.81,-9.988645656980271,-9.678615255785807,29.259518052024305
2.82,-9.947930843279767,-9.449053010122391,29.43035851500438
2.83,-9.888574393897418,-9.206952161633943,29.569320378652858
2.84,-9.811308887266897,-8.956767333861771,29.674886934266276
2.85,-9.717471133898545,-8.702299586003189,29.74615647523638
2.86,-9.608497130652255,-8.447135732964016,29.782716712465845
2.87,-9.485922060737416,-8.19464834535849,29.784644774368292
2.88,-9.351380293712962,-7.9479957495093485,29.752507206868287
2.89,-9.20660538548733,-7.710122027447751,29.68735997340133
2.9,-9.053430078318502,-7.483757016913355,29.590748454913875
2.91,-8.893786300813963,-7.27141631135424,29.464707449863305
2.92,-8.729705167930739,-7.075401259926982,29.311761174217963
2.93,-8.563316980975356,-6.897798967496588,29.134923261457107
2.94,-8.396851227603895,-6.740482294636548,28.93769676257097
2.95,-8.232526346347523,-6.604203509841296,28.723638253728478
2.96,-8.072038258909568,-6.487871411895174,28.494923538475074
2.97,-7.91687839480556,-6.39208253505279,28.253805606376186
2.98,-7.768428560604518,-6.317266815222419,28.002571721448614
2.99,-7.62795629553663,-6.263581566638096,27.743514009158403
3.0,-7.496614871493303,-6.230911481859636,27.478929456420936
3.0100000000000002,-7.3754432930271125,-6.218868631772621,27.21111991160084
3.02,-7.265366297351848,-6.226792465588413,26.94239208451208
3.0300000000000002,-7.167194354342474,-6.25374981084414,26.675057546417868
3.04,-7.081623666535162,-6.298534873402707,26.41143273003075
3.0500000000000003,-7.009236169127265,-6.359669237452793,26.153838929512517
3.06,-6.95049952997734,-6.435401865508843,25.90460230047431
3.0700000000000003,-6.905552619764172,-6.524247990613051,25.66558941829946
3.08,-6.873797993934498,-6.626956697281219,25.436929539513812
3.09,-6.855366742817287,-6.743226135015596,25.220020301835536
3.1,-6.850387651917834,-6.8724922476282515,25.016384133776945
3.11,-6.858890878916128,-7.0141154707015225,24.827482873611984
3.12,-6.880807953666853,-7.167380731588056,24.654717769376173
3.13,-6.915971778199385,-7.33149744941076,24.499429478866677
3.14,-6.964116626717801,-7.505599535062852,24.36289806964224
3.15,-7.024878145600864,-7.688745391207808,24.246343019023247
3.16,-7.097793353402043,-7.879917912279421,24.150923214091662
3.17,-7.182300640849487,-8.078024484481736,24.07773695169109
3.18,-7.277739770846057,-8.281896985789116,24.027821938426726
3.19,-7.383222381176169,-8.49044247292684,24.00187528063074
3.2,-7.4973541610997545,-8.703111465306588,23.99934531766362
3.21,-7.619928218562994,-8.917976877894338,24.021820021327418
3.22,-7.750746447761303,-9.132838617187737,24.07088752947746
3.23,-7.889392282275038,-9.345466178367056,24.14768304992187
3.24,-8.03523069506954,-9.553598645295274,24.252888860421546
3.25,-8.18740819849509,-9.754944690517997,24.38673430869016
3.2600000000000002,-8.34485284428696,-9.947182575263534,24.548995812394175
3.27,-8.506274223565352,-10.12796014944283,24.738996859152813
3.2800000000000002,-8.670163466835465,-10.294894851649524,24.955608006538114
3.29,-8.834793243987429,-10.445573709159895,25.19724688207485
3.3000000000000003,-8.998217764296363,-10.577553337932915,25.461878183240618
3.31,-9.15827277642233,-10.688359942610198,25.747013677465752
3.3200000000000003,-9.312575568410372,-10.77548931651605,26.049712202133414
3.33,-9.458524967690474,-10.836406841657418,26.36657966457949
3.34,-9.593301341077604,-10.868547488723937,26.69376904209269
3.35,-9.71541059508671,-10.86919969467153,27.027821010402604
3.36,-9.825246688710829,-10.837347956772907,27.36501843233072
3.37,-9.92052448593431,-10.773945259300545,27.699432414894602
3.38,-9.999245275295312,-10.68020822066683,28.025550685373492
3.39,-10.059801398028895,-10.557584747664839,28.3383496931354
3.4,-10.10097624806699,-10.407754035468374,28.63329460963698
3.41,-10.121944272038427,-10.232626567631916,28.906339328423662
3.42,-10.12227096926891,-10.03434411609068,29.153926465129523
3.43,-10.101912891781042,-9.815279741160545,29.3729873574774
3.44,-10.0612176442943,-9.578037791538137,29.560942065278795
3.45,-10.000923884225053,-9.325453904300744,29.715699370433963
3.46,-9.922161321686556,-9.060595004906402,29.835656776931827
3.47,-9.826407850195974,-8.786836632285755,29.91970579975889
3.48,-9.71382362627137,-8.510854890385648,29.96738853158081
3.49,-9.585638451321778,-8.237814885220832,29.978506680351938
3.5,-9.444007366728508,-7.970993365260141,29.95324555289295
3.5100000000000002,-9.291070337179912,-7.713412470960403,29.89231300934316
3.52,-9.128952250671437,-7.467839734766521,29.796939463160523
3.5300000000000002,-8.959762918505568,-7.23678808111139,29.668877881121645
3.54,-8.785597075291887,-7.022515826415985,29.510403783321784
3.5500000000000003,-8.608534378947015,-6.827026679089272,29.324315243174816
3.56,-8.43063941069467,-6.65206973952829,29.1139328874133
3.5700000000000003,-8.25396167506561,-6.49913950011808,28.8830998960884
3.58,-8.080535599897686,-6.369475845231747,28.636182002569964
3.59,-7.9123805363357995,-6.2640640512304095,28.378067493546453
3.6,-7.751502643654456,-6.182001834502413,28.11211302007682
3.61,-7.59940075830373,-6.120768033910572,27.83840310627403
3.62,-7.457118633989034,-6.080523246936353,27.55920802272726
3.63,-7.325599364446789,-6.061273118127006,27.276798869095675
3.64,-7.205689252212458,-6.062804972066947,26.993383185059173
3.65,-7.098137808620595,-6.08468781337777,26.711104950318497
3.66,-7.003597753804804,-6.126272326718243,26.432044584595108
3.67,-6.922625016697773,-6.1866908767843025,26.158218947631312
3.68,-6.855678735031243,-6.264857508309067,25.891581339190147
3.69,-6.803121255336038,-6.359467946062817,25.63402149905549
3.7,-6.765218132942037,-6.468999594853023,25.38736560703194
3.71,-6.742138131978198,-6.591711539524308,25.153376282944944
3.72,-6.733943507911022,-6.725662540981123,24.93374422411111
3.73,-6.73963576185577,-6.871031831185776,24.729207455992764
3.74,-6.75873231421247,-7.02846067726233,24.540779103628655
3.75,-6.791391958106052,-7.197391986955075,24.370019142843642
3.7600000000000002,-6.83763820720787,-7.3771460063950975,24.218406251866607
3.77,-6.897359295735683,-7.566920320100223,24.087337811330496
3.7800000000000002,-6.970308178453676,-7.765789850975083,23.978129904272283
3.79,-7.0561025306724385,-7.97270686031104,23.892017316133018
3.8000000000000003,-7.154224748248989,-8.186500947786266,23.83015353475777
3.81,-7.264021947586743,-8.405879051465662,23.79361075039568
3.8200000000000003,-7.384705965635552,-8.629425447800944,23.783379855699916
3.83,-7.515353359891662,-8.855601751630552,23.800370445727715
3.84,-7.654905408397751,-9.082746916179728,23.845410817940344
3.85,-7.802168113278644,-9.309077261463548,23.91924794878486
3.86,-7.9561018736215825,-9.533808888913782,24.021461420971473
3.87,-8.115942966241725,-9.754733241497858,24.151924825909358
3.88,-8.280699018269985,-9.968054511321304,24.311312352096405
3.89,-8.44922361449839,-10.170214716702311,24.499736738633786
3.9,-8.620216297380026,-10.357893702171667,24.7167492752259
3.91,-8.792222567029098,-10.528009138472813,24.96133980218045
3.92,-8.963633881220868,-10.677716522561795,25.231936710408345
3.93,-9.132687655391718,-10.80440917760731,25.526406941423808
3.94,-9.297467262639083,-10.90571825299066,25.842055987344267
3.95,-9.455902033721518,-10.979512724305792,26.175627890890468
3.96,-9.605767257058636,-11.023899393359269,26.523305245386354
3.97,-9.744684178731166,-11.03722288817029,26.880709194759184
3.98,-9.8701200024809,-11.018065662970674,27.242899433539428
3.99,-9.979387889710738,-10.965247998204873,27.604374206860864
4.0,-10.069832955684593,-10.877468720001918,27.959218897834525
4.01,-10.141393631407771,-10.751072249893863,28.3030060553648
4.0200000000000005,-10.193183570552298,-10.589984038564095,28.6302695459443
4.03,-10.22398661545133,-10.399785894627938,28.935604751606167
4.04,-10.232992494171436,-10.185600328766325,29.214326266125056
4.05,-10.219796820512576,-9.952090553725863,29.462467895017024
4.0600000000000005,-10.184401094008102,-9.703460484318784,29.67678265553958
4.07,-10.127212699924778,-9.443454737423044,29.8547427766916
4.08,-10.049044909262754,-9.17535863198219,29.994539699213462
4.09,-9.951116878755583,-8.901998189005441,30.09508407558694
4.1,-9.835053650870211,-8.625740131567674,30.156005770035243
4.11,-9.702886153806974,-8.348491884809395,30.177653858523012
4.12,-9.55705120149964,-8.071701575936837,30.161096628756315
4.13,-9.400391493615338,-7.796358034221816,30.108121580182654
4.14,-9.234526505773111,-7.5272318341084095,30.020912654772545
4.15,-9.059575110940155,-7.273559208707296,29.900946404351316
4.16,-8.878077744577661,-7.037949006794932,29.7498514443889
4.17,-8.692505327286522,-6.822466317674885,29.569623607694894
4.18,-8.505205602340292,-6.628769702325494,29.362622486508698
4.19,-8.31840313568516,-6.458111193399832,29.131571432499484
4.2,-8.134199315940018,-6.311336295225763,28.87955755676626
4.21,-7.954572354396353,-6.188883983805848,28.61003172983777
4.22,-7.781377285018321,-6.090786706817416,28.326808581672562
4.23,-7.616345964442711,-6.016670383612533,28.03406650165894
4.24,-7.461087071979009,-5.965754405218035,27.73634763861508
4.25,-7.317078613211444,-5.936848349470977,27.438450225353474
4.26,-7.185261064012002,-5.928568674396864,27.140706760209422
4.2700000000000005,-7.066236591983204,-5.9402647576513,26.843516652328272
4.28,-6.960600341466234,-5.971413171702067,26.54899071441512
4.29,-6.868855468820037,-6.021409462577798,26.259145316065315
4.3,-6.791413142421356,-6.089568149867972,25.975902383764577
4.3100000000000005,-6.728592542664721,-6.175122726722927,25.701089400888936
4.32,-6.680620861962469,-6.2772256598538245,25.43643940770482
4.33,-6.6476333047447085,-6.394948389532694,25.18359100136894
4.34,-6.629673087459348,-6.5272813295924115,24.944088335928345
4.3500000000000005,-6.626691438572083,-6.673133867426707,24.719381122320424
4.36,-6.638547598566402,-6.831334363990127,24.510824628372948
4.37,-6.664730582974609,-7.000794646815747,24.31956775321592
4.38,-6.703785931100559,-7.181467134362615,24.146476392678167
4.39,-6.7559772821509645,-7.372985773449372,23.99327971361358
4.4,-6.821635930563223,-7.574710453350232,23.861693121585564
4.41,-6.900890954867884,-7.785823152901683,23.7532947009376
4.42,-6.993669217688678,-8.005327940502593,23.66952521479318
4.43,-7.099695365742498,-8.232050974114138,23.61168810505583
4.44,-7.2184918298394125,-8.46464050125984,23.580949492409136
4.45,-7.349378824882624,-8.701566859025489,23.57833817631672
4.46,-7.491474349868534,-8.94112247405926,23.604745635022237
4.47,-7.643694187886697,-9.181421862571634,23.660926025549387
4.48,-7.804751906119851,-9.42040163033544,23.74749618370192
4.49,-7.973158855843854,-9.655820472685775,23.864935624063595
4.5,-8.147224172427775,-9.885259174520117,24.013586539998247
4.51,-8.325054775333832,-10.106120610298255,24.19365380364973
4.5200000000000005,-8.505033925618203,-10.315939853943346,24.404973763530574
4.53,-8.687185846837295,-10.512431724048179,24.646014664958344
4.54,-8.869745190176948,-10.69127840828509,24.91526124251489
4.55,-9.050670121572159,-10.848414573740833,25.21079704597541
4.5600000000000005,-9.227897380739343,-10.980262285703558,25.530201940735495
4.57,-9.399342281176267,-11.08373100766277,25.87055210781099
4.58,-9.562898710162143,-11.156217601309397,26.2284200438382
4.59,-9.716439128757573,-11.195606326535742,26.599874561073744
4.6000000000000005,-9.85781457180456,-11.20026884143549,26.980480787394647
4.61,-9.98485464792648,-11.169064202303716,27.36530016629818
4.62,-10.09536753952814,-11.101338863636885,27.74889045690208
4.63,-10.187140002795736,-10.996926678132846,28.125305733944394
4.64,-10.257968236188098,-10.856048922209196,28.488115920609356
4.65,-10.306820707996128,-10.677508487301441,28.83135568494349
4.66,-10.332897433942437,-10.465331777878957,29.149679061154906
4.67,-10.335410247050625,-10.225337250371501,29.438252868132867
4.68,-10.313995370321358,-9.962963629637962,29.69297420422587
4.69,-10.268713416732359,-9.683269908966311,29.91047044724168
4.7,-10.200049389238432,-9.390935350073713,30.088099254447258
4.71,-10.108912680771432,-9.090259483106369,30.223948562568896
4.72,-9.996637074240287,-8.785162106639616,30.31683658779211
4.73,-9.864980742530975,-8.47918328767788,30.366311825761677
4.74,-9.716126248506574,-8.175483361654784,30.37265305158163
4.75,-9.5526805450072,-7.876842932432975,30.336869319815257
4.76,-9.377674974850038,-7.585662872304246,30.26069996448511
4.7700000000000005,-9.193406759877801,-7.306292131668238,30.14722895497766
4.78,-9.000964047677769,-7.04540085374036,29.99995348694428
4.79,-8.803095496193,-6.805506967494452,29.821039585095797
4.8,-8.602440235740609,-6.588571166109727,29.612942775006612
4.8100000000000005,-8.401482587887738,-6.396089932452325,29.378440706602056
4.82,-8.202552065451627,-6.229095539075384,29.12063315415846
4.83,-8.007823372499509,-6.0881560482189325,28.842942016303052
4.84,-7.819316404348674,-5.973375311809962,28.549111316014013
4.8500000000000005,-7.6388962475664455,-5.884392971462406,28.24320720062045
4.86,-7.468273179970236,-5.82038445847716,27.92961794180251
4.87,-7.309002670627455,-5.780060993842045,27.61305393559119
4.88,-7.162421249651908,-5.761779387514688,27.29765917393141
4.89,-7.02922881339459,-5.764635854550321,26.982637978073367
4.9,-6.910014624677391,-5.788024138988638,26.66956509383399
4.91,-6.80530808524922,-5.8312525909982575,26.36054510125248
4.92,-6.715545032520887,-5.893574251347833,26.05758150069862
4.93,-6.641067739565144,-5.97418685140605,25.762576712872892
4.94,-6.5821249151166725,-6.0722328131416345,25.477332078806437
4.95,-6.5388717035721005,-6.186799249123316,25.20354785986114
4.96,-6.511369684989974,-6.316917962519884,24.942823237729485
4.97,-6.4995868750907775,-6.461565447100149,24.696656314434662
4.98,-6.503397725256926,-6.619662887232968,24.46644411233051
4.99,-6.522530331122725,-6.7900957986938035,24.253466301043225
5.0,-6.555416300182184,-6.972480444316125,24.058641471368826
5.01,-6.601910258808457,-7.166639935455161,23.883557948096556
5.0200000000000005,-6.662485563058086,-7.372054928493657,23.72999148485628
5.03,-6.737403234439755,-7.588022312716079,23.599603952663458
5.04,-6.826711959914317,-7.8136552103087205,23.493943339919042
5.05,-6.930248091894778,-8.047882976359631,23.414443752409564
5.0600000000000005,-7.047635648246308,-8.289451198858663,23.362425413307086
5.07,-7.178286312286204,-8.536921698697371,23.339094663169238
5.08,-7.321399432783949,-8.788672529669157,23.345543959939185
5.09,-7.475962023961168,-9.042897978469167,23.382751878945637
5.1000000000000005,-7.640748765491664,-9.297608564694354,23.45158311290287
5.11,-7.814322002501346,-9.550631040843376,23.552788471910684
5.12,-7.9950317455683235,-9.799608392316728,23.687004883454442
5.13,-8.18101567072285,-10.041999837416665,23.85475539240505
5.14,-8.370240591671221,-10.275108648789262,24.05642465780316
5.15,-8.562460154682691,-10.4968081556086,24.290958560471893
5.16,-8.756680554794247,-10.70294556576628,24.55693483253706
5.17,-8.950832424316388,-10.888843545067772,24.852885453819113
5.18,-9.142791724880947,-11.050320085484007,25.176744597249243
5.19,-9.330379747441114,-11.183688505151409,25.52584862886943
5.2,-9.51136311227138,-11.285757448371847,25.896936107832317
5.21,-9.683453768967633,-11.353830885612707,26.286147786401415
5.22,-9.844308996447088,-11.385708113506846,26.689026609950943
5.23,-9.991531402948317,-11.379683754852595,27.100517716965935
5.24,-10.122668926031205,-11.334547758613773,27.514968439042065
5.25,-10.235214832577018,-11.249585399919678,27.926128300885875
5.26,-10.32660771878836,-11.124577280065088,28.32714902031464
5.2700000000000005,-10.395036880584009,-10.958000004824669,28.71117831148555
5.28,-10.439730060320747,-10.751415911837768,29.072129634170906
5.29,-10.459470640908393,-10.511375190191767,29.404126539089933
5.3,-10.453518020216485,-10.24401941418768,29.702116016397532
5.3100000000000005,-10.421619126352711,-9.955037679510644,29.961876061255275
5.32,-10.364008417662907,-9.64966660323002,30.180015673831328
5.33,-10.281407882731056,-9.332690323799243,30.35397485930059
5.34,-10.175027040379284,-9.00844050105591,30.482024627844595
5.3500000000000005,-10.046562939667854,-8.680796316221747,30.563266994651535
5.36,-9.898200159895213,-8.353184471902706,30.597634979916258
5.37,-9.732610810597915,-8.028579192088806,30.585892608840282
5.38,-9.552954531550677,-7.7095022221542315,30.529634911631778
5.39,-9.362157639192102,-7.3996307579876,30.431595765694823
5.4,-9.160974684006774,-7.1077828564105365,30.295554615611138
5.41,-8.95224746605497,-6.837457844994468,30.123858214472698
5.42,-8.7389290066432,-6.59100500107731,29.91906441938027
5.43,-8.523801571938602,-6.370252998221213,29.6841083046479
5.44,-8.309476672968897,-6.17650990621253,29.42230216180287
5.45,-8.098395065622475,-6.010563191061875,29.137335499585813
5.46,-7.89282675064827,-5.872679715004022,28.83327504395055
5.47,-7.69487097365585,-5.762605736497978,28.514564738064205
5.48,-7.50645622511537,-5.679566910226956,28.18602574230713
5.49,-7.32934024035764,-5.6222682870984055,27.852856434273036
5.5,-7.165068415378808,-5.588964808522451,27.519796542522666
5.51,-7.014573812884812,-5.57846364084354,27.186042777836523
5.5200000000000005,-6.878530075603991,-5.590027484633172,26.853145994629475
5.53,-6.757532242468573,-5.622860721630962,26.523348153465033
5.54,-6.652076622919733,-5.676117179451667,26.198773520171844
5.55,-6.5625607969076425,-5.748900131585183,25.88142866584381
5.5600000000000005,-6.489283614891448,-5.840262297396545,25.573202466840026
5.57,-6.432445197839302,-5.949205842125905,25.275866104784903
5.58,-6.392146937228315,-6.074682376888575,24.99107306656798
5.59,-6.36839149504459,-6.215592958674992,24.720359144344066
5.6000000000000005,-6.361082803783214,-6.370788090350748,24.465142435533156
5.61,-6.369895670053458,-6.539141418374687,24.22670551805087
5.62,-6.393359584442305,-6.720557614454214,24.006227119359707
5.63,-6.431563356783031,-6.9148734707759765,23.805345964270963
5.64,-6.484896634996007,-7.1216007038556075,23.625740010632867
5.65,-6.553555512249358,-7.340089944256727,23.469026108839348
5.66,-6.63754252695894,-7.569530736590867,23.336760001830097
5.67,-6.7366666627883784,-7.808951539517583,23.230436325090462
5.68,-6.850543348649043,-8.057219725744382,23.15148860665154
5.69,-6.978594458700066,-8.31304158202676,23.101289267090117
5.7,-7.120048312348293,-8.574962309168113,23.081149619528727
5.71,-7.273939674248355,-8.841366022019876,23.09231986963559
5.72,-7.439109754302623,-9.110475749481427,23.135989115624646
5.73,-7.614206207661233,-9.380353434500138,23.213285348255567
5.74,-7.797683134722025,-9.648899934071276,23.325275450833708
5.75,-7.987801081130633,-9.913855019238149,23.472965199210165
5.76,-8.183574579116105,-10.173683240068355,23.656119773828607
5.7700000000000005,-8.384619216179873,-10.42518974832427,23.873824961585253
5.78,-8.589325543222731,-10.663012732177108,24.126183654514342
5.79,-8.79592125230218,-10.882217480417605,24.412571396537423
5.8,-9.002479572375517,-11.078309596365186,24.731624682753992
5.8100000000000005,-9.206919269299865,-11.247234997868002,25.081240959441548
5.82,-9.407004645832112,-11.38537991730288,25.458578624055463
5.83,-9.600345541629009,-11.4895709015754,25.860057025229164
5.84,-9.784397333247105,-11.557074812119847,26.281356462774028
5.8500000000000005,-9.956460934142777,-11.585598824899213,26.717418187679424
5.86,-10.113682794672169,-11.573290430405201,27.162444402112584
5.87,-10.253054902091282,-11.518737433658243,27.60989825941882
5.88,-10.371414780555916,-11.420967954207473,28.052503864121366
5.89,-10.465520363697667,-11.279246789637394,28.48229243211816
5.9,-10.534494252571857,-11.089740990349542,28.892273928755497
5.91,-10.577511630459206,-10.857548337122614,29.27579727565132
5.92,-10.593405337448194,-10.590737650379408,29.626618308165227
5.93,-10.581532318007474,-10.296639780874948,29.93942969737472
5.94,-10.541773620985879,-9.981847609696432,30.209860950075285
5.95,-10.474534399612443,-9.652216048263366,30.43447840878029
5.96,-10.380743911496372,-9.312862038327374,30.61078525172113
